customer_uid,num_flights,num_trips,mode_start_city,mode_end_city,GenderCode,Age,BaseFareAmt,TotalDocAmt,discount_code,membership_length,days_booked_in_advance,upgrade_flag,class_Coach,class_Discount First Class,class_First Class,season_fall,season_spring,season_summer,season_winter,channel_Airport,channel_Outside Booking,channel_Reservations Booking,channel_SCA Website Booking,channel_SY Vacation,channel_Tour Operator Portal,conjuctive_flag,trip_type_multi,trip_type_one_way,trip_type_round_trip,avg_distance,trip_distance_type_long_distance,trip_distance_type_medium_distance,trip_distance_type_short_distance,popular_route_rank_1,popular_route_rank_2,popular_route_rank_3,popular_route_rank_4,popular_route_rank_5,popular_route_rank_6,popular_route_rank_7,popular_route_rank_8,popular_route_rank_9,popular_route_rank_10,start_city,end_city,group_size,weekend_0,weekend_1,start_midwest,start_northeast,start_rockey_mountains,start_southeast,start_west_coast,end_midwest,end_northeast,end_rockey_mountains,end_southeast,end_west_coast,temp_diff,member_Elite,member_Not Member,member_Standard
57494E44696420493F7C20676574207468697320726967687453414E444152-F-50202.0,2,1,MSP,MSP,F,27.0,291.17,358.2,0,0.0,-14.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2835.0,1,1,0,0,1,0,0,1,0,0,0,0,0,MSP,LAX,2.0,0,1,1,0,0,0,0,0,0,0,0,1,16.303280388625076,0,1,0
44454C5544696420493F7C20676574207468697320726967687448454C454E41-F-42886.0,2,1,MSP,LAX,F,46.0,128.37,148.9,0,0.0,-32.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,0,2,0,0,0,0,MSP,MSP,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
5441534B415244696420493F7C206765742074686973207269676874414248415920535544484952204D52-M-39437.0,2,1,LAX,MSP,M,55.0,138.6,159.9,0,0.0,-45.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
474547415844696420493F7C206765742074686973207269676874414E444945204C414E45-F-57377.0,2,1,MSP,MSP,F,6.0,466.97,523.8,0,0.0,-15.5,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,4.0,1,0,1,0,0,0,0,0,0,0,1,0,29.231951737934487,0,1,0
4D434355544348454F4E44696420493F7C2067657420746869732072696768744B454E4E454459-F-54323.0,4,2,MSP,MSP,F,15.0,747.9,854.2,0,0.0,-28.5,0,4,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,2,2835.0,1,3,0,1,1,0,0,1,1,0,0,0,0,MSP,['LAS' 'LAX'],4.0,0,2,2,0,0,0,0,0,0,1,0,1,10.160414487025482,0,1,0
4D5552505944696420493F7C20676574207468697320726967687454494D4F5448592050-M-41724.0,2,1,LAS,MSP,M,48.0,137.67,158.8,0,0.0,-20.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
42414844696420493F7C2067657420746869732072696768744641544F554D4154412053495241-F-47961.0,2,1,MSP,MSP,F,32.0,411.16,463.8,0,0.0,-15.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,1.0,0,1,1,0,0,0,0,0,1,0,0,0,2.3598678955453067,0,1,0
574F4F44696420493F7C2067657420746869732072696768744348524953544F50484552-M-48552.0,2,1,SFO,SFO,M,31.0,349.76,398.0,0,1509.0,-334.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,SFO,MSP,1.0,1,0,0,0,0,0,1,1,0,0,0,0,-5.4358413842039255,0,0,1
414C4B48414C444944696420493F7C20676574207468697320726967687441464E414E-F-50140.0,2,1,MSP,LAS,F,27.0,182.14,224.0,2,0.0,-153.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
4C454544696420493F7C2067657420746869732072696768744D49544348454C4C2057-M-48577.0,2,1,LAX,LAX,M,30.0,396.28,447.8,0,1540.0,-14.0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,LAX,MSP,1.0,1,0,0,0,0,0,1,1,0,0,0,0,-31.081592161999893,0,0,1
464C4F52455344696420493F7C206765742074686973207269676874414E4142454C-F-50539.0,2,1,JFK,MSP,F,24.0,305.12,349.8,0,0.0,-4.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2057.0,0,0,2,0,0,2,0,0,0,0,0,0,0,JFK,JFK,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0
4D49535552454B44696420493F7C2067657420746869732072696768744E414E43592041-M-46671.0,2,1,MSP,MSP,M,36.0,220.46,259.0,0,2363.0,-32.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,4.0,0,1,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,0,1
4845524245525444696420493F7C2067657420746869732072696768744B454C4C592041-F-48899.0,2,1,MSP,MSP,F,30.0,219.54,258.0,2,0.0,-66.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0.5234715821812657,0,1,0
4D43444F5547414C4C44696420493F7C2067657420746869732072696768744C41525259204445414E-M-39548.0,2,1,MSP,MSP,M,55.0,360.94,409.8,0,0.0,-191.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,2.0,1,0,1,0,0,0,0,0,0,0,1,0,29.231951737934487,0,1,0
53454D4D4C4552534D49544844696420493F7C2067657420746869732072696768744142524148414D204A-M-47946.0,2,1,MSP,MSP,M,32.0,263.26,304.8,0,0.0,-102.5,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,2.0,0,1,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,1,0
4A4159414E544944696420493F7C20676574207468697320726967687456454E4B415441205352454544484152-M-48170.0,2,1,MSP,JFK,M,30.0,254.88,284.9,0,0.0,-2.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2057.0,0,0,2,0,0,0,2,0,0,0,0,0,0,MSP,MSP,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
41424241535A414445482042414E41454959414E44696420493F7C206765742074686973207269676874414D494E-M-48585.0,1,1,SFO,MSP,M,31.0,123.72,144.0,1,0.0,-50.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1589.0,1,0,0,0,0,0,0,0,0,1,0,0,0,SFO,SFO,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
534B494E4E455244696420493F7C2067657420746869732072696768744552494341-F-48116.0,2,1,MSP,MSP,F,32.0,323.72,370.0,0,0.0,-36.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,1.0,0,1,1,0,0,0,0,0,0,1,0,0,1.6219034720512155,0,1,0
56414E4C454E5444696420493F7C206765742074686973207269676874414E4E41-F-54931.0,2,1,MSP,MSP,F,13.0,333.96,381.0,0,0.0,-23.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,2.0,0,1,1,0,0,0,0,0,0,0,1,0,12.63118279569892,0,1,0
4C415752454E434544696420493F7C206765742074686973207269676874434153455920414E4E-F-47545.0,2,1,MSP,MSP,F,32.0,0.0,0.0,2,0.0,-58.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,2.19647049166872,0,1,0
43484156455A44696420493F7C206765742074686973207269676874524943484152442048-M-35287.0,2,1,MSP,MSP,M,67.0,165.58,200.0,0,0.0,-147.5,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,4.46591562012641,0,1,0
4D594C41524944696420493F7C2067657420746869732072696768744348414E44414E414755505441-F-50030.0,2,1,MSP,MSP,F,26.0,301.47,0.0,2,0.0,-18.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,2.0,1,0,1,0,0,0,0,0,0,0,0,1,16.303280388625076,0,1,0
53414E4445525344696420493F7C2067657420746869732072696768744352414947204A41434F42-M-47945.0,2,1,SFO,SFO,M,32.0,321.86,367.8,0,0.0,-105.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,SFO,MSP,2.0,1,0,0,0,0,0,1,1,0,0,0,0,-10.887934610556186,0,1,0
535441524B44696420493F7C20676574207468697320726967687452555353454C4C2056-M-43759.0,2,1,LAS,MSP,M,44.0,180.47,208.1,2,0.0,-48.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2599.0,0,2,0,2,0,0,0,0,0,0,0,0,0,LAS,LAS,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0
53504152425944696420493F7C2067657420746869732072696768745341524148204B4154484552494E45-F-50661.0,2,1,MSP,MSP,F,24.0,510.7,570.8,0,0.0,-18.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,2.0,0,1,1,0,0,0,0,0,0,0,0,1,3.4988128377272005,0,1,0
565544696420493F7C206765742074686973207269676874414C50484F4E5345205448414E48-M-34692.0,2,1,LAX,MSP,M,68.0,124.65,155.8,0,0.0,-110.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
5245494444696420493F7C2067657420746869732072696768744A454E4E49464552-F-50702.0,2,1,MSP,LAS,F,24.0,117.21,136.9,0,0.0,-31.0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
50454152434544696420493F7C2067657420746869732072696768744A5544495448-F-34921.0,3,2,['LAS' 'MSP'],['MSP' 'SFO'],F,67.0,264.19,305.8,0,0.0,-17.5,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,2094.0,1,2,0,2,0,0,0,0,0,0,0,1,0,['LAS' 'MSP'],['LAS' 'MSP'],3.0,2,0,1,0,1,0,0,1,0,1,0,0,0.0,0,1,0
524F4852455444696420493F7C2067657420746869732072696768744C495341204D-F-49818.0,2,1,MSP,MSP,F,28.0,213.96,258.2,2,0.0,-73.5,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,4.0,1,0,1,0,0,0,0,0,0,0,0,1,16.303280388625076,0,1,0
47555A4D414E44696420493F7C206765742074686973207269676874414C4558-M-53910.0,2,1,MSP,MSP,M,16.0,302.33,346.8,0,0.0,-57.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,5.0,0,1,1,0,0,0,0,0,0,0,1,0,46.495173793448366,0,1,0
4C454544696420493F7C206765742074686973207269676874454C4C41204D41452041-F-37280.0,2,1,MSP,MSP,F,62.0,330.23,377.0,2,0.0,-115.5,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,6.755105474841997,0,1,0
4D49534B4544696420493F7C20676574207468697320726967687452414348454C204A-F-49740.0,2,1,MSP,MSP,F,27.0,0.0,0.0,2,351.0,-126.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,4.0,0,1,1,0,0,0,0,0,0,1,0,0,2.19647049166872,0,0,1
4641495244696420493F7C2067657420746869732072696768744E415448414E-M-47781.0,4,2,MSP,['LAS' 'MSP'],M,32.0,1002.79,1110.8,0,1521.0,-7.25,2,2,0,2,0,0,0,4,0,0,2,2,0,0,0,0,1,1,2599.0,0,4,0,1,3,0,0,0,0,0,0,0,0,MSP,['LAS' 'MSP'],1.0,2,0,2,0,0,0,0,1,0,1,0,0,10.725954198473282,0,1,0
4841594E455344696420493F7C2067657420746869732072696768744A554C4945-F-45366.0,2,1,MCO,MCO,F,38.0,633.92,717.3,0,0.0,-111.5,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MCO,MSP,2.0,0,1,0,0,0,1,0,1,0,0,0,0,-15.791635408852216,0,1,0
4B52554C4C44696420493F7C2067657420746869732072696768745341524148204A4F-F-46519.0,2,1,MSP,MSP,F,36.0,165.58,200.0,0,0.0,-183.5,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,1.0,1,0,1,0,0,0,0,0,0,1,0,0,5.32278174505457,0,1,0
4241525342415944696420493F7C206765742074686973207269676874534154414E4159-F-44552.0,2,1,LAX,JFK,F,40.0,123.72,154.8,0,0.0,-7.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2564.0,0,1,1,0,0,0,1,1,0,0,0,0,0,LAX,MSP,2.0,1,0,0,0,0,0,1,1,0,0,0,0,-13.341747175372518,0,1,0
4741474E4F4E44696420493F7C2067657420746869732072696768744348524953544F50484552-M-45731.0,2,1,LAX,MSP,M,37.0,125.58,156.8,0,0.0,-30.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
4348414E444F4E4E455444696420493F7C2067657420746869732072696768744C554B45524F42455254-M-49227.0,2,1,MSP,MSP,M,29.0,350.7,399.0,0,0.0,-22.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,1.0,1,0,1,0,0,0,0,0,0,0,0,1,13.341747175372518,0,1,0
5341484F544144696420493F7C20676574207468697320726967687453494444484152544841-M-58535.0,2,1,SFO,SFO,M,3.0,297.68,341.8,0,0.0,-63.0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,SFO,MSP,2.0,0,1,0,0,0,0,1,1,0,0,0,0,-31.081592161999893,0,1,0
4A4F4E455344696420493F7C2067657420746869732072696768744A4F414E4E204B4154484C45454E-F-33708.0,1,1,MSP,MCO,F,70.0,122.79,153.8,0,0.0,-12.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1310.0,0,1,0,0,0,0,0,0,0,0,1,0,0,MSP,MSP,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
42524F574E44696420493F7C206765742074686973207269676874474152455448204352414947-M-46828.0,2,1,JFK,MSP,M,35.0,165.58,188.9,0,0.0,-195.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2057.0,0,0,2,0,0,2,0,0,0,0,0,0,0,JFK,JFK,2.0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0
535452454D504B4544696420493F7C2067657420746869732072696768744D415254494E20524159-M-36727.0,2,1,MSP,MSP,M,62.0,240.19,279.8,1,0.0,-176.5,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,4.0,1,0,1,0,0,0,0,0,0,1,0,0,14.702823606665024,0,1,0
534E5944455244696420493F7C20676574207468697320726967687444415649442045-M-47726.0,2,1,LAX,LAX,M,33.0,452.09,508.0,0,0.0,-22.5,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,LAX,MSP,1.0,1,0,0,0,0,0,1,1,0,0,0,0,-3.745395993668467,0,1,0
47554F44696420493F7C20676574207468697320726967687450454E47-M-53205.0,1,1,SFO,MSP,M,18.0,440.93,496.6,0,0.0,-1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1589.0,1,0,0,0,0,0,0,0,0,1,0,0,0,SFO,SFO,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
4D454C425944696420493F7C20676574207468697320726967687444414E49454C-M-53190.0,2,1,MSP,JFK,M,17.0,82.79,99.9,0,0.0,-58.0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2057.0,0,0,2,0,0,0,2,0,0,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
4F42455246454C4444696420493F7C20676574207468697320726967687442454E4A414D494E204D49434841454C-M-52821.0,2,1,JFK,MSP,M,18.0,205.58,231.9,0,0.0,-72.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2057.0,0,0,2,0,0,2,0,0,0,0,0,0,0,JFK,JFK,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0
5452414E44696420493F7C206765742074686973207269676874544F4E592044555954484149-M-41846.0,2,1,MSP,MSP,M,49.0,396.28,447.8,0,0.0,-99.5,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3071.0,1,1,0,0,0,0,0,1,1,0,0,0,0,MSP,LAX,1.0,1,0,1,0,0,0,0,0,0,0,0,1,31.081592161999893,0,1,0
414C44454E44696420493F7C2067657420746869732072696768744D4552454449544842-F-27100.0,2,1,MSP,MSP,F,90.0,0.0,0.0,2,0.0,-53.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,1.0,0,1,1,0,0,0,0,0,0,0,0,1,10.887934610556186,0,1,0
47454C4445524D414E44696420493F7C2067657420746869732072696768744352414944-M-36953.0,2,1,MSP,MSP,M,61.0,219.54,257.8,0,1021.0,-47.5,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2056.0,0,0,2,0,0,1,1,0,0,0,0,0,0,MSP,JFK,1.0,1,0,1,0,0,0,0,0,1,0,0,0,5.010937019969273,0,0,1
43414944696420493F7C2067657420746869732072696768745A4855204D4549-F-44562.0,2,1,MSP,JFK,F,42.0,143.26,168.1,2,0.0,-7.0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2057.0,0,0,2,0,0,0,2,0,0,0,0,0,0,MSP,MSP,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
45545A4C455244696420493F7C20676574207468697320726967687444594C414E-M-51777.0,2,1,MSP,MSP,M,21.0,418.6,471.8,0,0.0,-23.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3178.0,2,0,0,0,0,0,0,0,0,1,0,1,0,MSP,SFO,2.0,1,0,1,0,0,0,0,0,0,0,0,1,24.572264068555203,0,1,0
524F4F5044696420493F7C2067657420746869732072696768744B41544C594E204C454E-F-54248.0,2,1,MCO,LAS,F,14.0,228.84,267.8,0,0.0,-8.0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2610.0,0,2,0,0,1,0,0,0,0,0,0,0,1,MCO,MSP,1.0,1,0,0,0,0,1,0,1,0,0,0,0,-14.681632908227058,0,1,0
4C45494E44696420493F7C20676574207468697320726967687442415242415241204A-F-40538.0,2,1,LAX,MSP,F,53.0,360.0,415.2,0,0.0,-96.0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
425545524D414E44696420493F7C20676574207468697320726967687443484144-M-51706.0,2,1,MSP,MSP,M,22.0,183.26,218.8,0,0.0,-110.5,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,5.0,1,0,1,0,0,0,0,0,0,1,0,0,20.185742427973405,0,1,0
4D414E44454C4B4F5744696420493F7C2067657420746869732072696768744B52495354454E20414E4E-F-45697.0,2,1,MSP,MSP,F,38.0,283.73,326.8,0,0.0,-152.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,5.0,0,1,1,0,0,0,0,0,0,0,1,0,46.406020255063765,0,1,0
4F4A45444144696420493F7C20676574207468697320726967687454414E4941204A41434B454C594E45-F-50772.0,2,1,MSP,MSP,F,24.0,202.8,239.8,0,0.0,-56.5,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2599.0,0,2,0,1,1,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,0,1,0,0,0,0,0,0,1,0,0,16.575432980382498,0,1,0
5345564552534F4E44696420493F7C2067657420746869732072696768745259414E-M-43588.0,2,1,MSP,MSP,M,43.0,337.68,384.6,0,0.0,-56.5,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,5.0,0,1,1,0,0,0,0,0,0,0,1,0,49.00755813953488,0,1,0
4849544348434F434B44696420493F7C2067657420746869732072696768744A4546462042-M-36702.0,5,3,MSP,MSP,M,64.0,628.84,736.9,2,1174.0,-36.333333333333336,0,5,0,0,2,0,0,3,0,0,0,5,0,0,0,0,1,2,2183.333333333333,0,5,0,0,0,0,0,0,0,0,2,0,3,MSP,MCO,2.0,2,1,2,0,0,1,0,0,0,0,3,0,30.96706468283738,0,0,1
4F4C534F4E44696420493F7C2067657420746869732072696768744355525449532044-M-40814.0,4,2,MSP,MSP,M,52.0,262.52,304.21,4,0.0,-55.25,0,4,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,2,2599.0,0,4,0,2,2,0,0,0,0,0,0,0,0,MSP,LAS,2.0,1,1,2,0,0,0,0,0,0,2,0,0,6.2664040055815455,0,1,0
46555353454C4D414E44696420493F7C2067657420746869732072696768744D4547414E204341524C59-F-51917.0,10,5,JFK,JFK,F,21.0,972.06,686.4000000000001,4,460.0,-63.5,0,10,0,0,6,2,2,0,0,4,0,6,0,0,0,0,1,4,2057.4,0,0,10,0,0,4,6,0,0,0,0,0,0,JFK,MSP,1.0,2,3,2,3,0,0,0,4,1,0,0,0,-4.810771735791088,0,0,1
4C4954544C455244696420493F7C2067657420746869732072696768744D4547414E2045-F-52466.0,2,1,LAX,MSP,F,20.0,262.32,293.0,2,0.0,-12.0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,3071.0,1,1,0,0,0,0,0,2,0,0,0,0,0,LAX,LAX,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
4D555250485944696420493F7C2067657420746869732072696768744341524F4C594E204D4152474152495441-F-47143.0,4,2,['JFK' 'MSP'],MSP,F,33.0,413.94,477.7000000000001,0,0.0,-52.25,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,1,2564.0,1,1,2,0,0,2,0,1,1,0,0,0,0,['JFK' 'MSP'],['JFK' 'LAX'],1.0,2,0,1,1,0,0,0,0,1,0,0,1,16.745795808089078,0,1,0
4555525944696420493F7C2067657420746869732072696768744153484C4559204E49434F4C45-F-50676.0,2,1,MSP,MSP,F,24.0,238.14,277.8,0,0.0,-83.0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,4.0,0,1,1,0,0,0,0,0,0,0,1,0,37.72670667666917,0,1,0
52414D4E415241494E44696420493F7C20676574207468697320726967687444415649442052-M-40391.0,6,3,MSP,MSP,M,53.0,653.29,746.3,2,0.0,-112.33333333333331,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,2,1,2056.6666666666665,0,0,6,0,0,3,3,0,0,0,0,0,0,MSP,JFK,2.6666666666666665,2,1,2,1,0,0,0,1,2,0,0,0,0.1015883256528458,0,1,0
4C4F46544E45535344696420493F7C2067657420746869732072696768744A454646524559-M-43851.0,1,1,SFO,MSP,M,43.0,174.88,198.9,0,0.0,-65.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1589.0,1,0,0,0,0,0,0,0,0,1,0,0,0,SFO,SFO,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0
57494E4B4649454C4444696420493F7C20676574207468697320726967687453484552525920414E4E-F-38112.0,2,1,MSP,LAS,F,59.0,166.51,201.0,0,0.0,-13.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2599.0,0,2,0,0,2,0,0,0,0,0,0,0,0,MSP,MSP,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,0
56494C4C4153454E4F5244696420493F7C2067657420746869732072696768744741425249454C4C45-F-50291.0,2,1,JFK,JFK,F,26.0,323.72,392.0,0,0.0,-23.0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2058.0,0,0,2,0,0,1,1,0,0,0,0,0,0,JFK,MSP,1.0,0,1,0,1,0,0,0,1,0,0,0,0,-0.3047649769585376,0,1,0
4348555155494D4152434144696420493F7C2067657420746869732072696768744441564944-M-45880.0,2,1,JFK,MSP,M,38.0,357.21,406.6,0,0.0,0.0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2057.0,0,0,2,0,0,2,0,0,0,0,0,0,0,JFK,JFK,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0
444F545345544844696420493F7C2067657420746869732072696768744A414D45532052494348415244-M-34037.0,2,1,MSP,MSP,M,70.0,338.61,385.8,0,0.0,-48.5,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2620.0,0,2,0,0,0,0,0,0,0,0,1,0,1,MSP,MCO,2.0,0,1,1,0,0,0,0,0,0,0,1,0,14.681632908227058,0,1,0
